#2023_04_21__22_02_54
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1682122303.3230076;5.412325309490166;[13, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[10, 0], [11, 0], [12, 1], [13, 2], [14, 3], [15, 4], [16, 4]]]};{"straight": [[0.0, 0.23926103096189055, 0.4785155460725343, 0.6467584403294853, 0.8150038978408866, 0.9832480245386344, 1.1564101430868765, 1.3295740686229511, 1.5027338397224346]]};{"straight": [[[3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301], [4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042], [4.3880407489919895, 3.0664514933459994], [4.4489496666257775, 3.228548773192432], [4.50650432034847, 3.39186817015142]]]};{"straight": [[3.488013735137461, 3.712934583059927, 3.911169410734571, 4.035717911184496, 4.15124448083146, 4.258671604041714, 4.361659184091023, 4.4629940847027, 4.563204446628792]]};{"straight": [[3.384678639608447, 3.158483635480155, 2.9414998581690375, 2.810808966162476, 2.6849468958302123, 2.5634561835388063, 2.582077529015788, 2.6118035843378165, 1.5511996352487973]]};{"straight": [[-0.5235796685161431, -0.4919221534215177, -0.4600506327189855, -0.4375672721192476, -0.41510269716428994, -0.3926439657855332, -0.3701554453331506, -0.3489177610694214, -0.3289201504651309]]};{"straight": [[0.1319207972844515, 0.13272986103526543, 0.13371671353602857, 0.13356324197837996, 0.13348968795651212, 0.1334963655044306, 0.12624805864123714, 0.11904951317527658, 0.1119287790479071]]};{"straight": 1720};[3.9750920252862647, 2.179345962917551];"straight";0;[[3.8889434263366405, 2.02452238931156], [4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301]]
1682122303.3946438;5.683758872185805;[14, 3];[];["no update since", "1682122292.2244961"];{"straight": [[[11, 0], [12, 1], [13, 2], [14, 3], [15, 4], [16, 4], [17, 5]]]};{"straight": [[0.0, 0.23925451511064375, 0.4074974093675947, 0.575742866878996, 0.7439869935767438, 0.917149112124986, 1.0903130376610606, 1.263472808760544, 1.436813746703096]]};{"straight": [[[4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301], [4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042], [4.388040668477973, 3.0664514419845657], [4.4489497928487864, 3.228549364063052], [4.50650432034847, 3.39186817015142], [4.560976830602454, 3.556423007774431]]]};{"straight": [[3.712934583059927, 3.911169410734571, 4.035717911184496, 4.15124448083146, 4.258671604041714, 4.361653990923906, 4.462990331917266, 4.56320405762175, 4.662843857743867]]};{"straight": [[3.1584836354801555, 2.941499858169037, 2.810808966162476, 2.6849468958302123, 2.563325376571579, 2.5821116132477973, 2.6118900566949144, 2.6516574247128157, 2.8909644651983624]]};{"straight": [[-0.4919221534215177, -0.4600506327189855, -0.4375672721192476, -0.41510269716428994, -0.3926439657855332, -0.3701550535706126, -0.3489178558204633, -0.3289208712495624, -0.31088629797999534]]};{"straight": [[0.13272986103526543, 0.13371671353602857, 0.13356324197837996, 0.13348968795651212, 0.13350357795040102, 0.1262465696564994, 0.11904537345862369, 0.11192729453159636, 0.09615232678199827]]};{"straight": 1730};[4.101225270110894, 2.4197041450175103];"straight";0;[[4.005275849411929, 2.2335913896941704], [4.114912732485379, 2.44625366785301], [4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042]]
1682122303.4452982;5.947861394062135;[14, 3];[];["no update since", "1682122292.2244961"];{"straight": [[[12, 1], [13, 2], [14, 3], [15, 4], [16, 4], [17, 5]]]};{"straight": [[0.0, 0.1682454575114013, 0.33648958420914915, 0.5096517027573914, 0.682815628293466, 0.8559753993929494, 1.0293163373355012, 1.2026591664937871, 1.3760063734653185]]};{"straight": [[[4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042], [4.388040668477973, 3.0664514419845657], [4.4489497928487864, 3.228549364063052], [4.50650432034847, 3.39186817015142], [4.560976830602454, 3.556423007774431], [4.612701134827696, 3.721868923308029], [4.66211774176283, 3.8880277827799397]]]};{"straight": [[4.035717911184496, 4.15124448083146, 4.258671604041714, 4.361653990923906, 4.462990331917266, 4.56320405762175, 4.662843857743867, 4.769105656251161, 4.783042145480128]]};{"straight": [[2.810808966162476, 2.6849468958302114, 2.563325376571578, 2.5821116132477973, 2.6118900566949144, 2.6516574247128175, 2.8909644651983624, 0.3839790882070534, -3.540399834085346]]};{"straight": [[-0.4375672721192476, -0.41510269716428994, -0.3926439657855332, -0.3701550535706126, -0.3489178558204633, -0.3289208712495624, -0.31088629797999534, -0.29558656215120593, -0.28301848577938404]]};{"straight": [[0.13356324197837996, 0.13348968795651212, 0.13350357795040102, 0.1262465696564994, 0.11904537345862369, 0.11192729453159636, 0.09615232678199827, 0.0803753319796387, 0.06463178484864435]]};{"straight": 1740};[4.215186763787787, 2.6578864484050153];"straight";0;[[4.18791186732789, 2.5978348893666054], [4.257487385062528, 2.7510203768720407], [4.32360438304944, 2.90572831662042]]
1682122303.5198464;6.261626059080143;[15, 4];[];["no update since", "1682122292.2244961"];{"straight": [[[12, 1], [13, 2], [14, 3], [15, 4], [16, 4], [17, 5], [18, 6]]]};{"straight": [[0.0, 0.17316211854824218, 0.34632604408431683, 0.5194858151838002, 0.6928267531263521, 0.866169582284638, 1.0395167892561694, 1.209582024567037, 1.3796421424161576]]};{"straight": [[[4.32360438304944, 2.90572831662042], [4.388040668477973, 3.0664514419845657], [4.4489497928487864, 3.228549364063052], [4.50650432034847, 3.39186817015142], [4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397], [4.708698984861583, 4.051589367796723], [4.75340466709016, 4.215668823544782]]]};{"straight": [[4.258671604041714, 4.361653990923906, 4.462990331917266, 4.56320405762175, 4.662843037228998, 4.769105024624402, 4.8823510969025925, 4.918957756920584, 4.800242954261689]]};{"straight": [[2.5633253765715787, 2.582111613247797, 2.6118900566949153, 2.6516353529943664, 2.8909691590056172, 3.152601984835364, 1.0548692690995347, -3.392367972642084, -3.4078585554725587]]};{"straight": [[-0.3926439657855332, -0.3701550535706126, -0.3489178558204633, -0.3289208712495624, -0.310886141369177, -0.2955864917374096, -0.2830186853283414, -0.2718022490420382, -0.2601360016386214]]};{"straight": [[0.13350357795040102, 0.1262465696564994, 0.11904537345862369, 0.1119283545084153, 0.09615214503517402, 0.08037443511019389, 0.0646303855522088, 0.06727669447653421, 0.06992314560463042]]};{"straight": 1750};[4.339675646810446, 2.945814794651269];"straight";0;[[4.32360438304944, 2.90572831662042], [4.388040668477973, 3.0664514419845657], [4.4489497928487864, 3.228549364063052], [4.50650432034847, 3.39186817015142]]
1682122303.5711517;6.487781952970623;[16, 4];[];["no update since", "1682122292.2244961"];{"straight": [[[13, 2], [14, 3], [15, 4], [16, 4], [17, 5], [18, 6], [19, 6]]]};{"straight": [[0.0, 0.17316392553607465, 0.34632369663555806, 0.51966463457811, 0.6930074637363959, 0.8663546707079272, 1.0364199060187946, 1.2064800238679152, 1.3765439923194185]]};{"straight": [[[4.388040668477973, 3.0664514419845657], [4.4489497928487864, 3.228549364063052], [4.50650432034847, 3.39186817015142], [4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397], [4.708698032449801, 4.051586187731849], [4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568]]]};{"straight": [[4.361653990923906, 4.462990331917266, 4.56320405762175, 4.662843037228998, 4.769105024624402, 4.8823510969025925, 5.000703630272545, 4.9519634880551004, 4.837096226571946]]};{"straight": [[2.582111613247797, 2.611890056694915, 2.6516353529943664, 2.8909691590056172, 3.1526019848353664, 3.4389290740607756, -1.4262438981153522, -3.3059397947512137, -3.0420283218077517]]};{"straight": [[-0.3701550535706126, -0.3489178558204633, -0.3289208712495624, -0.310886141369177, -0.2955864917374096, -0.2830186853283414, -0.27180199405267036, -0.26013631464796916, -0.24802069392352855]]};{"straight": [[0.1262465696564994, 0.11904537345862369, 0.1119283545084153, 0.09615214503517402, 0.08037443511019389, 0.06463843641074435, 0.06727514777438988, 0.06991797166069565, 0.07256324728798455]]};{"straight": 1760};[4.421883671095789, 3.156518085659278];"straight";0;[[4.388040668477973, 3.0664514419845657], [4.4489497928487864, 3.228549364063052], [4.50650432034847, 3.39186817015142], [4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397]]
1682122303.644569;6.821783535644974;[16, 4];[];["no update since", "1682122292.2244961"];{"straight": [[[13, 2], [14, 3], [15, 4], [16, 4], [17, 5], [18, 6], [19, 6]]]};{"straight": [[0.0, 0.17334093794255184, 0.3466837671008378, 0.5200309740723691, 0.6900962093832366, 0.8601563272323571, 1.0302202956838604, 1.1973385140209536, 1.3644536783821462]]};{"straight": [[[4.50650432034847, 3.39186817015142], [4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397], [4.708698032449801, 4.051586187731849], [4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568], [4.836128312498621, 4.542541373251172], [4.873698466911839, 4.705377716230918]]]};{"straight": [[4.56320405762175, 4.662843037228998, 4.769105024624402, 4.8823510969025925, 5.000703630272545, 4.9519634880551004, 4.837096226571946, 4.730829018108093, 4.631427613964978]]};{"straight": [[2.6516353529943673, 2.8909691590056164, 3.1526019848353664, 3.4389290740607756, -1.4262438981153522, -3.3059397947512137, -3.0420283218077517, -2.7843716599077215, -2.5467562573567517]]};{"straight": [[-0.3289208712495624, -0.310886141369177, -0.2955864917374096, -0.2830186853283414, -0.27180199405267036, -0.26013631464796916, -0.24802069392352855, -0.23457651818750258, -0.21849384651243442]]};{"straight": [[0.1119283545084153, 0.09615214503517402, 0.08037443511019389, 0.06463843641074435, 0.06727514777438988, 0.06991797166069565, 0.07256324728798455, 0.0883346586112048, 0.10414211025453901]]};{"straight": 1770};[4.532855421722078, 3.471471672938467];"straight";0;[[4.50650432034847, 3.39186817015142], [4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397]]
1682122303.6984546;7.074721479755999;[17, 5];[];["no update since", "1682122292.2244961"];{"straight": [[[14, 3], [15, 4], [16, 4], [17, 5], [18, 6], [19, 6], [20, 6]]]};{"straight": [[0.0, 0.17334282915828594, 0.34669003612981725, 0.5167552714406848, 0.6868153892898052, 0.8568793577413086, 1.0239975760784017, 1.1911127404395943, 1.3582255711854172]]};{"straight": [[[4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397], [4.708698032449801, 4.051586187731849], [4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568], [4.836127613601926, 4.542538978250823], [4.873698107734819, 4.705377027629691], [4.9084283796134995, 4.8688396831502]]]};{"straight": [[4.662843037228998, 4.769105024624402, 4.8823510969025925, 5.000703630272545, 5.036732579625404, 4.925859418536435, 4.824252966551403, 4.730182705971901, 4.643459336370364]]};{"straight": [[2.890969159005617, 3.1526019848353655, 3.4389290740607743, 1.0632659950283612, -3.247554662911642, -2.9639926028465937, -2.689128353013411, -2.4322304269592263, -2.3405525377822225]]};{"straight": [[-0.310886141369177, -0.2955864917374096, -0.2830186853283414, -0.27180199405267036, -0.26013631464796916, -0.24802069392352855, -0.23457575379397366, -0.21849422022625697, -0.19977134679197306]]};{"straight": [[0.09615214503517402, 0.08037443511019389, 0.06463843641074435, 0.06727514777438988, 0.06991797166069565, 0.07257838056868872, 0.08833210134703298, 0.10413089487709459, 0.11993930340936453]]};{"straight": 1780};[4.609753396792628, 3.712440333021382];"straight";0;[[4.5609770853281715, 3.5564238309338854], [4.612701407669883, 3.7218698764078364], [4.66211774176283, 3.8880277827799397], [4.708698032449801, 4.051586187731849], [4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568]]
1682122303.770255;7.425842499818996;[17, 5];[];["no update since", "1682122292.2244961"];{"straight": [[[14, 3], [15, 4], [16, 4], [17, 5], [18, 6], [19, 6], [20, 6]]]};{"straight": [[0.0, 0.1700652353108675, 0.34012535315998804, 0.5101893216114914, 0.6773075399485845, 0.8444227043097772, 1.0115355350556001, 1.2607940673361355, 1.510057545852677]]};{"straight": [[[4.66211774176283, 3.8880277827799397], [4.708698032449801, 4.051586187731849], [4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568], [4.836127613601926, 4.542538978250823], [4.873698107734819, 4.705377027629691], [4.9084283796134995, 4.8688396831502], [4.954120982618519, 5.113876717789233], [4.99177314060993, 5.36027771784733]]]};{"straight": [[4.8823510969025925, 5.000703630272545, 5.036732579625404, 4.925859418536435, 4.824252966551403, 4.730182705971901, 4.643459336370364, 4.5160723231519375, 4.389144814831791]]};{"straight": [[3.438929074060775, 1.0632659950283607, -3.247554662911642, -2.9639926028465937, -2.6891283530134094, -2.4322304269592263, -2.3405525377822225, -2.2673137458826123, -2.266280810116092]]};{"straight": [[-0.2830186853283414, -0.27180199405267036, -0.26013631464796916, -0.24802069392352855, -0.23457575379397366, -0.21849422022625697, -0.19977134679197306, -0.16846858982248092, -0.1343264476836754]]};{"straight": [[0.06463843641074435, 0.06727514777438988, 0.06991797166069565, 0.07257838056868872, 0.08833210134703298, 0.10413089487709459, 0.11993930340936453, 0.13124761209501293, 0.1427001998359467]]};{"straight": 1790};[4.708099119179646, 4.049483210319593];"straight";0;[[4.66211774176283, 3.8880277827799397], [4.708698032449801, 4.051586187731849], [4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568]]
1682122303.8221726;7.686616700843702;[18, 6];[];["no update since", "1682122292.2244961"];{"straight": [[[15, 4], [16, 4], [17, 5], [18, 6], [19, 6], [20, 6], [21, 5]]]};{"straight": [[0.0, 0.1700639684515034, 0.33718218678859646, 0.504297351149789, 0.6714101818956119, 0.9206687141761474, 1.1699321926926889, 1.4198108187975444, 1.669687443224985]]};{"straight": [[[4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568], [4.836127613601926, 4.542538978250823], [4.873698107734819, 4.705377027629691], [4.9084283796134995, 4.8688396831502], [4.9541208879086716, 5.113876791889633], [4.99177314060993, 5.36027771784733], [5.020726512986482, 5.608476857533636], [5.04025513918792, 5.85758562297218]]]};{"straight": [[5.036732579625404, 4.925859418536435, 4.824252966551403, 4.730182705971901, 4.703699455993615, 4.582257000597367, 4.46234762140313, 4.339682235997963, 4.2134494947947845]]};{"straight": [[-3.247554662911642, -2.9639926028465937, -2.689128353013411, -0.7475184833085288, -2.2621278847976134, -2.17547498682089, -2.160457662258832, -2.160436708963501, -2.157982398571237]]};{"straight": [[-0.26013631464796916, -0.24802069392352855, -0.23457575379397366, -0.21849422022625697, -0.19977134679197306, -0.16846830241345456, -0.1343275404626625, -0.097558334957913, -0.058528205868669136]]};{"straight": [[0.06991797166069565, 0.07257838056868872, 0.08833210134703298, 0.10413089487709459, 0.11994832641374306, 0.13124299831076727, 0.1426965007659938, 0.15162609377257105, 0.16078128835202785]]};{"straight": 1800};[4.775660048293893, 4.301355562978076];"straight";0;[[4.753404061634864, 4.215666931277759], [4.79615674368208, 4.38027067957568], [4.836127613601926, 4.542538978250823], [4.873698107734819, 4.705377027629691], [4.9084283796134995, 4.8688396831502]]
1682122303.9074538;8.09906298899817;[18, 6];[];["no update since", "1682122292.2244961"];{"straight": [[[16, 4], [17, 5], [18, 6], [19, 6], [20, 6], [21, 5]]]};{"straight": [[0.0, 0.16711516436119261, 0.3342279951070155, 0.583486527387551, 0.8327500059040925, 1.082628632008948, 1.3325052564363886, 1.5006042787313503, 1.6687055348658022]]};{"straight": [[[4.836127613601926, 4.542538978250823], [4.873698107734819, 4.705377027629691], [4.9084283796134995, 4.8688396831502], [4.9541208879086716, 5.113876791889633], [4.99177314060993, 5.36027771784733], [5.020726512986482, 5.608476857533636], [5.04025513918792, 5.85758562297218], [5.047801048379198, 6.025521568170198], [5.050692476458066, 6.1935985343464495]]]};{"straight": [[4.824252966551403, 4.730182705971901, 4.703699455993615, 4.582257000597367, 4.46234762140313, 4.339682235997963, 4.2134494947947845, 4.126456976938849, 4.035604440373872]]};{"straight": [[-2.6891283530134102, -0.7475184833085285, -2.2621278847976134, -2.17547498682089, -2.1604576622588327, -2.160436708963501, -2.157982398571237, -2.205646764378982, -2.2591864940221025]]};{"straight": [[-0.23457575379397366, -0.21849422022625697, -0.19977134679197306, -0.16846830241345456, -0.1343275404626625, -0.097558334957913, -0.058528205868669136, -0.031166087194979264, -0.0031203922416436214]]};{"straight": [[0.08833210134703298, 0.10413089487709459, 0.11994832641374306, 0.13124299831076727, 0.1426965007659938, 0.15162609377257105, 0.16078128835202785, 0.1647716528114362, 0.16891588096971882]]};{"straight": 1810};[4.872951337951551, 4.702140377762579];"straight";0;[[4.836127613601926, 4.542538978250823], [4.873698107734819, 4.705377027629691], [4.9084283796134995, 4.8688396831502]]
1682122303.9595654;8.348570647053778;[19, 6];[];["no update since", "1682122292.2244961"];{"straight": [[[16, 4], [17, 5], [18, 6], [19, 6], [20, 6], [21, 5], [22, 4]]]};{"straight": [[0.0, 0.2492585322805355, 0.49852201079707703, 0.7484006369019326, 0.9982772613293733, 1.166376283624335, 1.334477539758787, 1.5025807018925366, 1.6728007989968674]]};{"straight": [[[4.9084283796134995, 4.8688396831502], [4.9541208879086716, 5.113876791889633], [4.99177314060993, 5.36027771784733], [5.020725815508501, 5.60847244104844], [5.04025513918792, 5.85758562297218], [5.047801314617486, 6.025520858524828], [5.050692715600498, 6.193596280289544], [5.04881051134868, 6.3616842111361], [5.041927944164457, 6.531765967335787]]]};{"straight": [[4.703699455993615, 4.582257000597367, 4.46234762140313, 4.398263283974002, 4.278942028329484, 4.1968556593790245, 4.111480460669417, 4.0223788977159565, 3.9279000924516683]]};{"straight": [[-2.262127884797614, -2.17547498682089, -1.136204380382112, -2.071772491167899, -2.069457176621388, -2.109817212275946, -2.155639348113912, -2.2063577488398063, -2.295376917055528]]};{"straight": [[-0.19977134679197306, -0.16846830241345456, -0.1343275404626625, -0.09755845163777788, -0.05853038303003877, -0.031167069620984256, -0.0031195275141076007, 0.025633036238594364, 0.05532870404469703]]};{"straight": [[0.11994832641374306, 0.13124299831076727, 0.14272110486834969, 0.15161338567855207, 0.16078076364748217, 0.16478482165983477, 0.16892464386919406, 0.17317040392637487, 0.1757577562657008]]};{"straight": 1820};[4.922920883342193, 4.94655923378493];"straight";0;[[4.9084283796134995, 4.8688396831502], [4.9541208879086716, 5.113876791889633], [4.99177314060993, 5.36027771784733]]
